time,open,high,low,close,volume
2021-10-08 20:00:00,437.38,437.39,437.35,437.35,2019
2021-10-08 19:55:00,437.35,437.39,437.35,437.39,8115
2021-10-08 19:50:00,437.36,437.37,437.35,437.37,2046
2021-10-08 19:45:00,437.35,437.36,437.35,437.35,2970
2021-10-08 19:40:00,437.31,437.35,437.31,437.35,1009
2021-10-08 19:35:00,437.33,437.35,437.3,437.35,3915
2021-10-08 19:25:00,437.33,437.33,437.32,437.33,908
2021-10-08 19:20:00,437.26,437.32,437.26,437.32,1856
2021-10-08 19:15:00,437.34,437.36,437.25,437.25,1768
2021-10-08 19:10:00,437.32,437.37,437.3,437.3,2508
2021-10-08 19:00:00,437.3,437.33,437.25,437.25,2063
2021-10-08 18:50:00,437.3,437.3,437.28,437.28,2550
2021-10-08 18:45:00,437.36,437.36,437.22,437.3,20044
2021-10-08 18:40:00,437.39,437.39,437.39,437.39,752
2021-10-08 18:35:00,437.45,437.45,437.4,437.4,695
2021-10-08 18:30:00,437.42,437.45,437.42,437.44,1045
2021-10-08 18:25:00,437.36,437.45,437.36,437.45,5965
2021-10-08 18:20:00,437.36,437.36,437.36,437.36,378
2021-10-08 18:15:00,437.36,437.36,437.36,437.36,839
2021-10-08 18:10:00,437.33,437.36,437.33,437.36,2030
2021-10-08 18:05:00,437.33,437.33,437.33,437.33,425
2021-10-08 18:00:00,437.3,437.36,437.3,437.36,7307
2021-10-08 17:55:00,437.38,437.38,437.29,437.3,15998
2021-10-08 17:50:00,437.46,437.46,437.4,437.4,4952
2021-10-08 17:45:00,437.46,437.47,437.46,437.47,2676
2021-10-08 17:40:00,437.45,437.45,437.45,437.45,660
2021-10-08 17:35:00,437.455,437.49,437.35,437.4,3562
2021-10-08 17:30:00,437.39,437.48,437.39,437.45,7677
2021-10-08 17:25:00,437.41,437.41,437.35,437.39,30406
2021-10-08 17:20:00,437.53,437.53,437.41,437.41,6188
2021-10-08 17:15:00,437.58,438.5775,437.45,437.45,271054
2021-10-08 17:10:00,437.55,437.59,437.55,437.58,11488
2021-10-08 17:05:00,437.6,438.5775,434.8734,438.5775,1202004
2021-10-08 17:00:00,437.69,437.69,437.59,437.6,12722
2021-10-08 16:55:00,437.69,437.75,437.68,437.71,6066
2021-10-08 16:50:00,437.57,437.69,437.56,437.69,67464
2021-10-08 16:45:00,437.52,437.56,437.52,437.55,48483
2021-10-08 16:40:00,437.47,437.86,437.41,437.53,138212
2021-10-08 16:35:00,437.4,437.48,437.34,437.47,3037900
2021-10-08 16:30:00,437.53,437.86,437.33,437.38,26844
2021-10-08 16:25:00,437.46,437.54,437.45,437.53,27504
2021-10-08 16:20:00,437.49,437.5,437.37,437.46,349990
2021-10-08 16:15:00,437.35,437.48,437.3,437.47,2978267
2021-10-08 16:10:00,437.505,437.7456,437.23,437.36,2706107
2021-10-08 16:05:00,437.84,438.5268,437.4,437.46,959413
2021-10-08 16:00:00,437.78,438.07,437.66,437.83,4424259
2021-10-08 15:55:00,437.81,438.02,437.48,437.78,2507949
2021-10-08 15:50:00,437.99,438.18,437.7701,437.83,1817986
2021-10-08 15:45:00,438.2,438.35,437.92,438.0,1022648
2021-10-08 15:40:00,438.67,438.72,438.03,438.22,1126921
2021-10-08 15:35:00,438.84,438.9,438.581,438.67,570278
2021-10-08 15:30:00,438.78,438.931,438.715,438.85,322340
2021-10-08 15:25:00,438.89,439.01,438.67,438.785,425454
2021-10-08 15:20:00,439.03,439.04,438.69,438.89,432333
2021-10-08 15:15:00,438.95,439.14,438.85,439.005,866246
2021-10-08 15:10:00,438.84,439.04,438.73,438.9583,691357
2021-10-08 15:05:00,438.73,438.935,438.61,438.84,450626
2021-10-08 15:00:00,438.68,438.89,438.63,438.73,572348
2021-10-08 14:55:00,438.87,438.91,438.67,438.67,314463
2021-10-08 14:50:00,438.83,438.945,438.7,438.87,342797
2021-10-08 14:45:00,438.96,438.97,438.795,438.83,343774
2021-10-08 14:40:00,439.085,439.11,438.775,438.96,640884
2021-10-08 14:35:00,439.17,439.31,439.075,439.085,521259
2021-10-08 14:30:00,438.77,439.2001,438.76,439.17,616089
2021-10-08 14:25:00,438.6,438.86,438.56,438.77,382690
2021-10-08 14:20:00,438.34,438.8,438.235,438.599,729868
2021-10-08 14:15:00,438.39,438.48,438.25,438.36,363698
2021-10-08 14:10:00,438.33,438.51,438.31,438.39,367171
2021-10-08 14:05:00,438.05,438.435,437.975,438.34,675695
2021-10-08 14:00:00,437.68,438.12,437.65,438.06,584642
2021-10-08 13:55:00,437.69,437.76,437.6001,437.69,302726
2021-10-08 13:50:00,437.37,437.71,437.32,437.6829,558122
2021-10-08 13:45:00,437.35,437.53,437.285,437.355,316500
2021-10-08 13:40:00,437.72,437.72,437.31,437.36,460360
2021-10-08 13:35:00,437.46,437.74,437.33,437.73,875138
2021-10-08 13:30:00,437.255,437.59,437.255,437.48,466249
2021-10-08 13:25:00,437.24,437.51,437.19,437.28,388713
2021-10-08 13:20:00,438.15,438.16,437.225,437.24,1144390
2021-10-08 13:15:00,437.97,438.315,437.93,438.16,403274
2021-10-08 13:10:00,438.165,438.23,437.96,437.96,370573
2021-10-08 13:05:00,438.2,438.4199,438.13,438.155,344207
2021-10-08 13:00:00,438.54,438.62,438.19,438.2,455704
2021-10-08 12:55:00,438.395,438.55,438.35,438.55,332412
2021-10-08 12:50:00,438.56,438.56,438.29,438.4,310381
2021-10-08 12:45:00,438.46,438.67,438.4,438.56,428158
2021-10-08 12:40:00,438.09,438.48,438.07,438.45,563730
2021-10-08 12:35:00,437.86,438.13,437.78,438.08,650829
2021-10-08 12:30:00,438.19,438.23,437.81,437.87,679140
2021-10-08 12:25:00,438.33,438.4,438.12,438.2,570550
2021-10-08 12:20:00,438.59,438.6,438.27,438.33,345735
2021-10-08 12:15:00,438.56,438.63,438.203,438.59,440851
2021-10-08 12:10:00,438.52,438.67,438.45,438.545,302451
2021-10-08 12:05:00,438.35,438.55,438.1,438.5,808342
2021-10-08 12:00:00,438.451,438.52,438.21,438.345,398490
2021-10-08 11:55:00,438.47,438.67,438.235,438.455,361218
2021-10-08 11:50:00,438.53,438.669,438.36,438.47,333073
2021-10-08 11:45:00,438.72,438.72,438.42,438.51,456907
2021-10-08 11:40:00,438.66,438.75,438.43,438.7,816994
2021-10-08 11:35:00,439.01,439.095,438.6,438.67,370337
2021-10-08 11:30:00,439.03,439.13,438.76,439.0,699925
2021-10-08 11:25:00,439.36,439.39,438.92,439.03,555551
2021-10-08 11:20:00,439.2378,439.41,439.05,439.35,504261
2021-10-08 11:15:00,438.95,439.24,438.83,439.23,974838
2021-10-08 11:10:00,438.43,438.97,438.3,438.96,513241
2021-10-08 11:05:00,438.74,438.9101,438.4007,438.44,492138
2021-10-08 11:00:00,439.07,439.16,438.72,438.74,540323
2021-10-08 10:55:00,438.74,439.1799,438.65,439.07,835755
2021-10-08 10:50:00,438.47,438.93,438.3,438.74,673836
2021-10-08 10:45:00,438.83,438.905,438.0401,438.46,1385813
2021-10-08 10:40:00,438.91,439.2101,438.74,438.82,555255
2021-10-08 10:35:00,438.98,439.37,438.78,438.9,793100
2021-10-08 10:30:00,439.12,439.21,438.9,438.98,708555
2021-10-08 10:25:00,439.23,439.37,438.94,439.17,871239
2021-10-08 10:20:00,439.3059,439.7,439.02,439.25,818463
2021-10-08 10:15:00,439.32,439.47,438.8822,439.31,799921
2021-10-08 10:10:00,439.41,439.62,439.085,439.32,934901
2021-10-08 10:05:00,438.37,439.52,438.33,439.41,1145818
2021-10-08 10:00:00,438.38,439.01,438.29,438.37,1241655
2021-10-08 09:55:00,438.84,438.88,438.05,438.36,1414827
2021-10-08 09:50:00,438.81,439.34,438.17,438.8225,1313163
2021-10-08 09:45:00,438.85,439.69,438.7101,438.81,1607836
2021-10-08 09:40:00,438.32,438.85,437.97,438.85,1642336
2021-10-08 09:35:00,439.48,439.89,438.31,438.3183,1834300
2021-10-08 09:30:00,439.6,439.68,439.45,439.49,51773
2021-10-08 09:25:00,439.5,439.7,439.38,439.61,27149
2021-10-08 09:20:00,439.72,439.82,439.34,439.48,118016
2021-10-08 09:15:00,439.71,439.96,439.54,439.7,30017
2021-10-08 09:10:00,439.78,440.09,438.66,439.66,106069
2021-10-08 09:05:00,439.69,439.83,439.5,439.83,53177
2021-10-08 09:00:00,438.92,439.8,438.89,439.58,220128
2021-10-08 08:55:00,438.37,438.93,438.35,438.92,224304
2021-10-08 08:50:00,439.1,439.21,438.14,438.35,268461
2021-10-08 08:45:00,440.05,440.12,438.95,439.03,202829
2021-10-08 08:40:00,438.5,440.34,438.41,440.1,554409
2021-10-08 08:35:00,439.45,439.5,437.84,438.49,719337
2021-10-08 08:30:00,439.52,439.93,439.18,439.31,172180
2021-10-08 08:25:00,439.11,439.55,439.11,439.55,48113
2021-10-08 08:20:00,439.03,439.07,438.98,439.0,18993
2021-10-08 08:15:00,438.98,439.07,438.88,439.03,5944
2021-10-08 08:10:00,438.91,439.0,438.9,438.95,11177
2021-10-08 08:05:00,438.99,439.2,438.6,438.94,26388
2021-10-08 08:00:00,439.0,439.07,438.94,438.98,6121
2021-10-08 07:55:00,439.05,439.09,438.94,438.97,28280
2021-10-08 07:50:00,439.0,439.06,438.92,439.04,10308
2021-10-08 07:45:00,438.97,439.08,438.93,438.96,36866
2021-10-08 07:40:00,438.98,439.01,438.94,438.96,31695
2021-10-08 07:35:00,439.2,439.2,438.95,438.97,16985
2021-10-08 07:30:00,439.21,439.23,439.14,439.23,8519
2021-10-08 07:25:00,439.09,439.21,439.05,439.21,14449
2021-10-08 07:20:00,439.06,439.15,439.02,439.13,17444
2021-10-08 07:15:00,439.05,439.1,438.99,439.05,9269
2021-10-08 07:10:00,438.99,439.08,438.96,439.05,7923
2021-10-08 07:05:00,438.84,438.96,438.84,438.96,11210
2021-10-08 07:00:00,438.76,438.76,438.66,438.66,4048
2021-10-08 06:50:00,438.91,438.95,438.81,438.83,6605
2021-10-08 06:45:00,438.99,438.99,438.96,438.96,366
2021-10-08 06:40:00,439.0,439.0,438.88,438.99,5026
2021-10-08 06:35:00,438.89,439.05,438.89,438.99,6069
2021-10-08 06:30:00,438.78,438.87,438.78,438.87,1563
2021-10-08 06:25:00,438.6,438.6,438.55,438.55,5353
2021-10-08 06:20:00,438.73,438.74,438.73,438.73,584
2021-10-08 06:15:00,438.62,438.68,438.62,438.68,406
2021-10-08 06:10:00,438.66,438.66,438.58,438.64,684
2021-10-08 06:05:00,438.57,438.74,438.57,438.74,8261
2021-10-08 06:00:00,438.41,438.61,438.4,438.61,13270
