time,open,high,low,close,volume
2021-06-11 20:00:00,424.41,424.45,424.41,424.41,24178
2021-06-11 19:55:00,424.45,424.45,424.41,424.43,2167
2021-06-11 19:50:00,424.38,424.45,424.38,424.45,1265
2021-06-11 19:45:00,424.37,424.4,424.37,424.4,881
2021-06-11 19:40:00,424.38,424.38,424.38,424.38,513
2021-06-11 19:30:00,424.43,424.43,424.43,424.43,156
2021-06-11 19:25:00,424.41,424.42,424.41,424.42,389
2021-06-11 19:20:00,424.41,424.42,424.41,424.42,705
2021-06-11 19:15:00,424.41,424.41,424.41,424.41,100
2021-06-11 19:10:00,424.41,424.41,424.4,424.41,1950
2021-06-11 19:05:00,424.4,424.41,424.4,424.41,600
2021-06-11 19:00:00,424.38,424.4,424.38,424.4,420
2021-06-11 18:55:00,424.39,424.39,424.38,424.38,549
2021-06-11 18:50:00,424.37,424.37,424.37,424.37,302
2021-06-11 18:45:00,424.37,424.37,424.36,424.36,645
2021-06-11 18:40:00,424.4,424.4,424.4,424.4,471
2021-06-11 18:30:00,424.33,424.33,424.33,424.33,152
2021-06-11 18:25:00,424.34,424.34,424.34,424.34,198
2021-06-11 18:15:00,424.33,424.38,424.33,424.33,406
2021-06-11 18:05:00,424.36,424.36,424.32,424.32,1458
2021-06-11 18:00:00,424.4,424.42,424.4,424.42,2541
2021-06-11 17:55:00,424.38,424.41,424.36,424.41,14341
2021-06-11 17:50:00,424.35,424.36,424.34,424.36,20467
2021-06-11 17:45:00,424.27,424.35,424.27,424.35,11082
2021-06-11 17:35:00,424.3,424.3,424.24,424.25,8493
2021-06-11 17:30:00,424.26,424.29,424.26,424.29,4753
2021-06-11 17:25:00,424.21,424.21,424.21,424.21,5023
2021-06-11 17:20:00,424.27,424.31,424.21,424.21,46963
2021-06-11 17:15:00,424.29,424.29,424.26,424.26,4100
2021-06-11 17:10:00,424.2601,424.27,424.26,424.27,928
2021-06-11 17:05:00,424.13,424.24,424.13,424.22,5244
2021-06-11 17:00:00,424.27,424.28,424.26,424.27,9627
2021-06-11 16:55:00,424.27,424.29,424.27,424.27,12456
2021-06-11 16:50:00,424.28,424.31,424.27,424.28,1174668
2021-06-11 16:45:00,424.27,424.28,424.26,424.27,33827
2021-06-11 16:40:00,424.25,424.31,424.24,424.26,373271
2021-06-11 16:35:00,424.29,424.29,424.24,424.25,73158
2021-06-11 16:30:00,424.3,424.3,424.24,424.3,57148
2021-06-11 16:25:00,424.23,424.3,424.2,424.3,82741
2021-06-11 16:20:00,424.27,424.28,424.23,424.23,43337
2021-06-11 16:15:00,424.26,424.29,424.22,424.27,1334229
2021-06-11 16:10:00,424.265,424.3384,424.18,424.26,2438315
2021-06-11 16:05:00,424.34,424.43,424.12,424.26,683462
2021-06-11 16:00:00,424.005,424.41,423.94,424.32,4244144
2021-06-11 15:55:00,423.7,424.03,423.7,424.005,2371296
2021-06-11 15:50:00,423.67,423.74,423.62,423.705,614405
2021-06-11 15:45:00,423.59,423.69,423.41,423.67,796144
2021-06-11 15:40:00,423.595,423.635,423.51,423.585,282721
2021-06-11 15:35:00,423.545,423.605,423.48,423.595,360697
2021-06-11 15:30:00,423.5599,423.595,423.495,423.5499,1046509
2021-06-11 15:25:00,423.675,423.675,423.5101,423.5599,539888
2021-06-11 15:20:00,423.49,423.69,423.49,423.67,208906
2021-06-11 15:15:00,423.625,423.715,423.47,423.48,575437
2021-06-11 15:10:00,423.63,423.69,423.56,423.625,453377
2021-06-11 15:05:00,423.7781,423.79,423.615,423.63,281804
2021-06-11 15:00:00,423.62,423.79,423.62,423.77,164893
2021-06-11 14:55:00,423.77,423.775,423.5701,423.61,286675
2021-06-11 14:50:00,423.76,423.79,423.73,423.77,509926
2021-06-11 14:45:00,423.83,423.835,423.74,423.77,210652
2021-06-11 14:40:00,423.83,423.85,423.76,423.84,204661
2021-06-11 14:35:00,423.745,423.84,423.74,423.83,315758
2021-06-11 14:30:00,423.64,423.77,423.64,423.7499,204717
2021-06-11 14:25:00,423.605,423.67,423.58,423.64,127409
2021-06-11 14:20:00,423.74,423.74,423.57,423.61,460210
2021-06-11 14:15:00,423.72,423.74,423.67,423.7399,140348
2021-06-11 14:10:00,423.65,423.72,423.64,423.715,191904
2021-06-11 14:05:00,423.485,423.7,423.485,423.645,377923
2021-06-11 14:00:00,423.47,423.535,423.44,423.48,304139
2021-06-11 13:55:00,423.455,423.51,423.445,423.47,134890
2021-06-11 13:50:00,423.34,423.49,423.34,423.45,197886
2021-06-11 13:45:00,423.3119,423.37,423.3,423.35,509701
2021-06-11 13:40:00,423.29,423.335,423.25,423.315,408752
2021-06-11 13:35:00,423.2481,423.3499,423.23,423.28,204653
2021-06-11 13:30:00,423.28,423.3,423.23,423.24,168379
2021-06-11 13:25:00,423.21,423.31,423.2,423.2899,199270
2021-06-11 13:20:00,423.16,423.235,423.13,423.215,677045
2021-06-11 13:15:00,423.1608,423.19,423.12,423.17,148917
2021-06-11 13:10:00,423.12,423.19,423.065,423.16,173945
2021-06-11 13:05:00,423.1801,423.21,423.02,423.11,365722
2021-06-11 13:00:00,423.1803,423.23,423.11,423.19,131939
2021-06-11 12:55:00,423.05,423.19,423.0199,423.18,224037
2021-06-11 12:50:00,422.96,423.12,422.957,423.0519,359839
