time,open,high,low,close,volume
2021-09-10 20:00:00,445.38,445.4,445.23,445.3399,6582
2021-09-10 19:55:00,445.31,445.37,445.26,445.27,3177
2021-09-10 19:50:00,445.41,445.41,445.29,445.31,6218
2021-09-10 19:45:00,445.44,445.45,445.35,445.36,3912
2021-09-10 19:40:00,445.54,445.55,445.45,445.45,1628
2021-09-10 19:35:00,445.44,445.55,445.44,445.54,9321
2021-09-10 19:30:00,445.41,445.45,445.31,445.45,8513
2021-09-10 19:25:00,445.31,445.3701,445.3,445.3701,2136
2021-09-10 19:20:00,445.26,445.3,445.26,445.3,2258
2021-09-10 19:15:00,445.3,445.3,445.3,445.3,593
2021-09-10 19:10:00,445.28,445.32,445.25,445.32,6818
2021-09-10 19:05:00,445.29,445.3,445.25,445.26,4081
2021-09-10 19:00:00,445.26,445.32,445.26,445.29,2559
2021-09-10 18:55:00,445.33,445.34,445.33,445.34,655
2021-09-10 18:50:00,445.35,445.36,445.3,445.31,5237
2021-09-10 18:45:00,445.31,445.31,445.31,445.31,2653
2021-09-10 18:40:00,445.29,445.34,445.29,445.34,5461
2021-09-10 18:35:00,445.37,445.38,445.3,445.3,4941
2021-09-10 18:30:00,445.43,445.44,445.3,445.3,13953
2021-09-10 18:25:00,445.43,445.43,445.43,445.43,369
2021-09-10 18:20:00,445.33,445.43,445.33,445.43,2169
2021-09-10 18:15:00,445.43,445.43,445.4,445.43,2052
2021-09-10 18:10:00,445.35,445.4,445.32,445.35,9090
2021-09-10 18:05:00,445.49,445.5,445.35,445.4,22711
2021-09-10 18:00:00,445.48,445.6,445.48,445.48,32766
2021-09-10 17:55:00,445.49,445.49,445.44,445.4501,35075
2021-09-10 17:50:00,445.49,445.49,445.47,445.49,6613
2021-09-10 17:45:00,445.49,445.49,445.48,445.49,2491
2021-09-10 17:40:00,445.5,445.5,445.46,445.49,5378
2021-09-10 17:35:00,445.49,445.5,445.44,445.46,11720
2021-09-10 17:30:00,445.48,445.51,445.44,445.5,21285
2021-09-10 17:25:00,445.53,445.53,445.5,445.51,8128
2021-09-10 17:20:00,445.5,445.53,445.5,445.53,10642
2021-09-10 17:15:00,445.52,445.53,445.48,445.53,23287
2021-09-10 17:10:00,445.69,445.69,445.45,445.52,325286
2021-09-10 17:05:00,445.94,445.94,445.65,445.69,19637
2021-09-10 17:00:00,445.78,445.88,445.44,445.73,42254
2021-09-10 16:55:00,445.95,445.95,445.44,445.77,71907
2021-09-10 16:50:00,446.0,446.03,445.44,445.95,151210
2021-09-10 16:45:00,446.02,446.02,445.97,446.0,20827
2021-09-10 16:40:00,445.97,446.025,445.95,446.0,48961
2021-09-10 16:35:00,445.96,446.02,445.44,445.97,90035
2021-09-10 16:30:00,445.99,446.0,445.86,445.94,94843
2021-09-10 16:25:00,445.93,446.08,445.88,445.9804,220612
2021-09-10 16:20:00,445.77,445.95,445.73,445.92,237752
2021-09-10 16:15:00,445.72,445.87,445.4011,445.79,5615681
2021-09-10 16:10:00,445.84,445.89,445.416,445.72,1448505
2021-09-10 16:05:00,445.52,445.88,445.37,445.84,2974301
2021-09-10 16:00:00,445.51,445.64,445.31,445.5002,8484507
2021-09-10 15:55:00,445.86,445.97,445.5,445.52,5607338
2021-09-10 15:50:00,446.265,446.29,445.84,445.8604,2614902
2021-09-10 15:45:00,446.245,446.34,446.02,446.2699,2516679
2021-09-10 15:40:00,446.7,446.815,446.24,446.25,2107003
2021-09-10 15:35:00,446.86,447.01,446.7,446.7191,1597423
2021-09-10 15:30:00,446.86,447.08,446.7901,446.86,1358013
2021-09-10 15:25:00,447.24,447.26,446.84,446.85,1201382
2021-09-10 15:20:00,447.4,447.5383,446.99,447.23,1225959
2021-09-10 15:15:00,447.46,447.5699,447.06,447.405,989219
2021-09-10 15:10:00,447.62,447.89,447.415,447.46,640910
2021-09-10 15:05:00,447.9,447.92,447.59,447.631,624806
2021-09-10 15:00:00,448.1,448.2,447.9,447.905,386032
2021-09-10 14:55:00,447.965,448.159,447.92,448.109,373014
2021-09-10 14:50:00,448.19,448.21,447.96,447.96,459739
2021-09-10 14:45:00,447.95,448.19,447.87,448.18,298467
2021-09-10 14:40:00,447.85,447.96,447.83,447.94,589687
2021-09-10 14:35:00,448.1,448.13,447.85,447.85,1005904
2021-09-10 14:30:00,448.36,448.47,448.08,448.1,341110
2021-09-10 14:25:00,448.2001,448.4,448.135,448.36,328243
2021-09-10 14:20:00,448.4123,448.4478,448.2,448.22,302743
2021-09-10 14:15:00,448.54,448.64,448.38,448.418,265592
2021-09-10 14:10:00,448.61,448.66,448.45,448.55,450087
2021-09-10 14:05:00,448.64,448.77,448.57,448.61,322137
2021-09-10 14:00:00,448.45,448.635,448.42,448.635,219265
2021-09-10 13:55:00,448.575,448.61,448.44,448.44,352122
2021-09-10 13:50:00,448.82,448.82,448.5699,448.5699,583442
2021-09-10 13:45:00,449.15,449.15,448.77,448.83,346299
2021-09-10 13:40:00,448.92,449.14,448.9,449.14,237097
2021-09-10 13:35:00,448.78,448.98,448.76,448.9199,254396
2021-09-10 13:30:00,448.88,448.91,448.74,448.77,276155
2021-09-10 13:25:00,449.2317,449.24,448.8,448.89,618592
2021-09-10 13:20:00,449.32,449.35,449.17,449.23,287584
2021-09-10 13:15:00,448.985,449.38,448.96,449.32,436017
2021-09-10 13:10:00,449.27,449.2757,448.94,448.99,351915
2021-09-10 13:05:00,449.12,449.28,449.115,449.27,316291
2021-09-10 13:00:00,449.11,449.15,449.0534,449.115,724110
2021-09-10 12:55:00,449.26,449.28,448.98,449.1,872144
2021-09-10 12:50:00,449.22,449.315,449.19,449.26,257875
2021-09-10 12:45:00,449.25,449.25,449.1,449.22,264345
2021-09-10 12:40:00,448.91,449.295,448.9,449.25,507312
2021-09-10 12:35:00,448.83,448.9,448.78,448.9,297753
2021-09-10 12:30:00,448.77,448.87,448.69,448.82,208750
2021-09-10 12:25:00,448.64,448.79,448.62,448.76,277886
2021-09-10 12:20:00,448.62,448.85,448.62,448.64,503387
2021-09-10 12:15:00,448.7,448.7,448.47,448.62,529758
2021-09-10 12:10:00,448.1,448.72,448.0813,448.72,661044
2021-09-10 12:05:00,447.915,448.14,447.72,448.1,708683
2021-09-10 12:00:00,447.44,447.95,447.41,447.915,797310
2021-09-10 11:55:00,447.5087,447.77,447.34,447.45,855177
2021-09-10 11:50:00,447.8915,448.07,447.46,447.49,608744
2021-09-10 11:45:00,447.77,447.96,447.64,447.9,942701
2021-09-10 11:40:00,447.9303,448.08,447.761,447.78,565801
2021-09-10 11:35:00,447.51,448.0,447.45,447.93,1110008
2021-09-10 11:30:00,447.94,448.16,447.5028,447.5028,622396
2021-09-10 11:25:00,447.86,448.05,447.72,447.95,720109
2021-09-10 11:20:00,448.215,448.36,447.78,447.825,612277
2021-09-10 11:15:00,448.12,448.34,448.04,448.21,552996
2021-09-10 11:10:00,448.16,448.24,447.63,448.1001,679430
2021-09-10 11:05:00,448.2,448.34,447.89,448.16,717529
2021-09-10 11:00:00,447.97,448.48,447.41,448.21,2596788
2021-09-10 10:55:00,448.1,448.48,447.97,447.97,1951069
2021-09-10 10:50:00,447.95,448.36,447.73,448.09,904019
2021-09-10 10:45:00,448.31,448.33,447.885,447.97,639952
2021-09-10 10:40:00,448.43,448.6,448.09,448.32,983961
2021-09-10 10:35:00,448.98,448.98,447.85,448.42,1843453
2021-09-10 10:30:00,449.06,449.29,448.96,449.0,790496
2021-09-10 10:25:00,448.95,449.18,448.81,449.06,805994
2021-09-10 10:20:00,449.07,449.31,448.93,448.95,943006
2021-09-10 10:15:00,449.08,449.12,448.68,449.0601,1092566
2021-09-10 10:10:00,448.88,449.19,448.73,449.08,1379343
2021-09-10 10:05:00,449.71,449.71,448.86,448.88,1346221
2021-09-10 10:00:00,449.6,449.925,449.57,449.7,626450
2021-09-10 09:55:00,449.925,449.93,449.49,449.6,1339145
2021-09-10 09:50:00,450.24,450.38,449.9,449.9295,1240551
2021-09-10 09:45:00,450.75,450.87,450.22,450.25,855325
2021-09-10 09:40:00,451.17,451.2,450.55,450.755,1219656
2021-09-10 09:35:00,451.04,451.49,451.03,451.1682,2027578
2021-09-10 09:30:00,450.83,451.1,450.8,451.02,111980
2021-09-10 09:25:00,450.8,450.85,450.77,450.82,60926
2021-09-10 09:20:00,450.75,450.82,450.75,450.82,19807
2021-09-10 09:15:00,450.74,450.75,450.7,450.74,14583
2021-09-10 09:10:00,450.73,450.76,450.71,450.73,9889
2021-09-10 09:05:00,450.81,450.82,450.65,450.71,75468
2021-09-10 09:00:00,450.77,450.82,450.75,450.8,18466
2021-09-10 08:55:00,450.73,450.77,450.67,450.77,10330
2021-09-10 08:50:00,450.87,450.87,450.72,450.74,5900
2021-09-10 08:45:00,450.81,450.89,450.78,450.88,11705
2021-09-10 08:40:00,450.84,450.88,450.75,450.78,13434
2021-09-10 08:35:00,450.66,450.85,450.66,450.85,23941
2021-09-10 08:30:00,450.69,450.71,450.63,450.64,9380
2021-09-10 08:25:00,450.72,450.79,450.65,450.65,36403
2021-09-10 08:20:00,450.97,450.97,450.7,450.72,17283
2021-09-10 08:15:00,450.97,451.0,450.91,450.97,37362
2021-09-10 08:10:00,450.88,450.96,450.88,450.96,20965
2021-09-10 08:05:00,450.6799,450.89,450.0,450.87,57946
2021-09-10 08:00:00,450.82,450.88,450.77,450.82,19920
