time,open,high,low,close,volume
2022-11-04 20:00:00,375.99,376.0,375.82,376.0,4374
2022-11-04 19:55:00,375.94,375.98,375.67,375.98,11561
2022-11-04 19:50:00,375.89,375.89,375.89,375.89,352
2022-11-04 19:45:00,375.86,375.92,375.85,375.92,496
2022-11-04 19:40:00,375.9,375.9,375.9,375.9,668
2022-11-04 19:35:00,375.85,375.85,375.85,375.85,232
2022-11-04 19:25:00,375.89,375.89,375.89,375.89,139
2022-11-04 19:20:00,375.84,375.84,375.84,375.84,1508
2022-11-04 19:10:00,375.92,375.92,375.75,375.75,2952
2022-11-04 19:05:00,375.87,375.87,375.87,375.87,240
2022-11-04 18:55:00,375.88,375.88,375.85,375.88,4007
2022-11-04 18:50:00,375.84,375.88,375.84,375.88,3614
2022-11-04 18:45:00,375.91,375.91,375.85,375.86,1405
2022-11-04 18:40:00,375.67,376.15,375.62,375.88,8447
2022-11-04 18:35:00,375.67,375.67,375.62,375.62,432
2022-11-04 18:30:00,375.67,375.67,375.62,375.67,1445
2022-11-04 18:25:00,375.67,375.67,375.66,375.66,2561
2022-11-04 18:20:00,375.71,375.71,375.58,375.67,4833
2022-11-04 18:15:00,375.75,375.75,375.67,375.67,1433
2022-11-04 18:10:00,375.8,375.8,375.75,375.75,1936
2022-11-04 18:05:00,375.81,375.81,375.8,375.8,3582
2022-11-04 18:00:00,375.8,375.9,375.8,375.9,362
2022-11-04 17:55:00,375.8,375.8,375.8,375.8,110
2022-11-04 17:50:00,375.89,375.89,375.75,375.79,3173
2022-11-04 17:45:00,375.74,375.9,375.74,375.8999,4494
2022-11-04 17:40:00,375.79,375.9,375.78,375.9,7380
2022-11-04 17:35:00,375.91,375.95,375.85,375.85,5406
2022-11-04 17:30:00,375.92,375.93,375.88,375.9,13269
2022-11-04 17:25:00,376.0,376.0,375.91,375.91,5021
2022-11-04 17:20:00,375.94,376.01,375.9,375.97,31096
2022-11-04 17:15:00,375.83,375.95,375.83,375.92,41770
2022-11-04 17:10:00,376.35,376.35,375.75,375.81,12143
2022-11-04 17:05:00,375.63,375.8,375.5,375.77,11979
2022-11-04 17:00:00,375.6,375.64,375.42,375.61,33363
2022-11-04 16:55:00,375.62,376.35,375.57,375.65,40314
2022-11-04 16:50:00,375.9,376.35,375.6,375.61,205107
2022-11-04 16:45:00,375.92,375.95,375.88,375.9,12656
2022-11-04 16:40:00,375.95,375.99,375.89,375.92,67174
2022-11-04 16:35:00,375.96,375.99,375.89,375.96,340504
2022-11-04 16:30:00,375.98,376.03,375.9,375.99,161635
2022-11-04 16:25:00,376.02,376.35,375.94,375.98,303949
2022-11-04 16:20:00,375.85,376.1938,375.85,376.04,3672376
2022-11-04 16:15:00,376.19,376.38,375.76,375.85,5884490
2022-11-04 16:10:00,376.48,376.48,376.18,376.18,1458804
2022-11-04 16:05:00,376.34,376.82,376.26,376.45,1757946
2022-11-04 16:00:00,375.38,376.47,375.37,376.34,5262549
2022-11-04 15:55:00,375.61,375.8,374.935,375.3601,2423828
2022-11-04 15:50:00,375.82,376.41,375.54,375.6099,2423537
2022-11-04 15:45:00,375.18,375.86,374.79,375.8201,1550895
2022-11-04 15:40:00,375.35,375.4,374.65,375.19,1094494
2022-11-04 15:35:00,374.53,375.349,374.03,375.345,1392691
2022-11-04 15:30:00,374.0,374.85,373.965,374.51,800877
2022-11-04 15:25:00,374.73,374.74,373.97,374.0,1043612
2022-11-04 15:20:00,374.89,375.13,374.61,374.735,859238
2022-11-04 15:15:00,374.83,375.245,374.7,374.89,1279027
2022-11-04 15:10:00,373.9873,374.9,373.98,374.77,861667
2022-11-04 15:05:00,373.97,374.18,373.6,373.9981,712223
2022-11-04 15:00:00,373.49,374.2,373.48,373.96,1116729
2022-11-04 14:55:00,373.1868,373.66,373.18,373.47,537167
