time,open,high,low,close,volume
2021-04-13 20:00:00,412.64,412.68,412.61,412.64,11775
2021-04-13 19:55:00,412.6001,412.69,412.6,412.69,8874
2021-04-13 19:50:00,412.69,412.69,412.6,412.63,2547
2021-04-13 19:45:00,412.67,412.7,412.67,412.69,1550
2021-04-13 19:40:00,412.72,412.74,412.72,412.74,1554
2021-04-13 19:35:00,412.66,412.78,412.66,412.73,4181
2021-04-13 19:30:00,412.62,412.68,412.62,412.68,13870
2021-04-13 19:25:00,412.64,412.67,412.64,412.65,3823
2021-04-13 19:20:00,412.6,412.6,412.58,412.59,807
2021-04-13 19:15:00,412.64,412.64,412.6,412.6,1729
2021-04-13 19:10:00,412.71,412.71,412.65,412.65,1829
2021-04-13 19:05:00,412.72,412.75,412.69,412.75,1414
2021-04-13 19:00:00,412.72,412.75,412.72,412.75,1151
2021-04-13 18:50:00,412.71,412.72,412.65,412.72,17979
2021-04-13 18:45:00,412.73,412.74,412.72,412.74,1398
2021-04-13 18:40:00,412.74,412.76,412.74,412.76,750
2021-04-13 18:35:00,412.85,412.85,412.73,412.74,2268
2021-04-13 18:30:00,412.76,412.78,412.7,412.78,14243
2021-04-13 18:25:00,412.82,412.82,412.75,412.76,3105
2021-04-13 18:20:00,412.8,412.85,412.8,412.85,1410
2021-04-13 18:15:00,412.8,412.85,412.77,412.77,3627
2021-04-13 18:10:00,412.9,412.9,412.81,412.81,9246
2021-04-13 18:05:00,412.95,412.95,412.87,412.91,32334
2021-04-13 18:00:00,412.9,412.95,412.89,412.95,5248
2021-04-13 17:55:00,412.88,412.9,412.88,412.9,980
2021-04-13 17:50:00,412.87,412.89,412.87,412.89,4553
2021-04-13 17:45:00,412.95,412.95,412.87,412.88,2597
2021-04-13 17:40:00,412.86,412.92,412.85,412.92,13752
2021-04-13 17:35:00,412.86,412.86,412.84,412.86,20455
2021-04-13 17:30:00,412.88,412.88,412.85,412.86,3262
2021-04-13 17:25:00,412.85,412.95,412.85,412.95,2695
2021-04-13 17:20:00,412.9,412.9,412.85,412.85,150598
