time,open,high,low,close,volume
2022-09-02 20:00:00,392.7,392.76,392.46,392.76,13052
2022-09-02 19:55:00,392.67,392.67,392.65,392.65,595
2022-09-02 19:50:00,392.65,392.66,392.65,392.65,2637
2022-09-02 19:45:00,392.55,392.65,392.55,392.65,1429
2022-09-02 19:35:00,392.53,392.68,392.53,392.55,1430
2022-09-02 19:30:00,392.56,392.57,392.5,392.57,1781
2022-09-02 19:25:00,392.5,392.52,392.5,392.52,359
2022-09-02 19:20:00,392.57,392.57,392.5,392.5,3920
2022-09-02 19:15:00,392.53,392.58,392.53,392.57,2315
2022-09-02 19:10:00,392.62,392.62,392.51,392.51,3690
2022-09-02 19:05:00,392.7,392.7,392.61,392.61,5229
2022-09-02 19:00:00,392.7,392.7,392.7,392.7,578
2022-09-02 18:55:00,392.73,392.73,392.7,392.7,4214
2022-09-02 18:50:00,392.73,392.73,392.73,392.73,1066
2022-09-02 18:45:00,392.73,392.73,392.7,392.73,782
2022-09-02 18:40:00,392.73,392.78,392.73,392.73,4426
2022-09-02 18:35:00,392.73,392.73,392.73,392.73,227
2022-09-02 18:30:00,392.76,392.76,392.7,392.75,1236
2022-09-02 18:25:00,392.71,392.71,392.71,392.71,244
2022-09-02 18:20:00,392.7,392.75,392.7,392.75,1065
2022-09-02 18:15:00,392.73,392.73,392.7,392.7,2326
2022-09-02 18:10:00,392.75,392.75,392.74,392.75,2491
2022-09-02 18:05:00,392.75,392.75,392.75,392.75,1044
2022-09-02 18:00:00,392.75,392.76,392.75,392.75,1216
2022-09-02 17:55:00,392.79,392.8,392.79,392.8,922
2022-09-02 17:50:00,392.82,392.84,392.74,392.79,8214
2022-09-02 17:45:00,392.84,392.84,392.84,392.84,1620
2022-09-02 17:40:00,392.91,392.91,392.85,392.85,5134
2022-09-02 17:35:00,392.9,393.0,392.86,392.9101,13358
2022-09-02 17:30:00,392.99,392.99,392.6,392.6,21072
2022-09-02 17:25:00,392.95,392.99,392.94,392.99,6969
2022-09-02 17:20:00,392.89,392.95,392.89,392.91,10017
2022-09-02 17:15:00,392.98,392.99,392.89,392.89,1528
2022-09-02 17:10:00,392.85,393.07,392.82,392.87,26935
2022-09-02 17:05:00,392.91,393.01,392.89,392.89,8242
2022-09-02 17:00:00,392.89,393.02,392.86,393.01,50804
2022-09-02 16:55:00,393.03,393.07,392.24,392.89,191302
2022-09-02 16:50:00,392.99,393.1,392.24,393.02,62207
2022-09-02 16:45:00,392.99,393.01,392.85,393.01,38194
2022-09-02 16:40:00,392.9,393.01,392.24,392.99,49849
2022-09-02 16:35:00,392.84,392.92,392.8,392.86,83097
2022-09-02 16:30:00,392.86,392.86,392.77,392.82,54951
2022-09-02 16:25:00,392.75,392.88,392.68,392.88,912397
2022-09-02 16:20:00,392.62,392.8,392.61,392.76,100585
2022-09-02 16:15:00,392.63,392.8,392.24,392.62,8337565
2022-09-02 16:10:00,392.56,392.79,392.1754,392.59,1675569
2022-09-02 16:05:00,392.28,392.7,392.14,392.6,1015494
2022-09-02 16:00:00,392.045,396.4173,391.41,392.27,5349203
